# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 16:28:05 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and ttv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,ttv_flag,st_spectype,st_teff,rastr,ra,decstr,dec,sy_dist
38602,WASP-144 b,WASP-144,0,1,1,Transit,2018,0,2.27831337000,,,0,K2 V,5200.00,21h23m03.09s,320.7628761,-40d02m54.38s,-40.0484393,355.51300000
38603,WASP-145 A b,WASP-145 A,0,2,1,Transit,2018,0,1.76903814000,,,0,,,21h29m00.90s,322.2537644,-58d50m10.13s,-58.8361466,91.29900000
38604,WASP-145 A b,WASP-145 A,1,2,1,Transit,2018,0,1.76903810000,0.0261000000,0.90000000,0,K2 V,4900.00,21h29m00.90s,322.2537644,-58d50m10.13s,-58.8361466,91.29900000
38605,WASP-145 A b,WASP-145 A,0,2,1,Transit,2018,0,1.76903814000,,,0,K2 V,4900.00,21h29m00.90s,322.2537644,-58d50m10.13s,-58.8361466,91.29900000
38606,WASP-145 A b,WASP-145 A,0,2,1,Transit,2018,0,1.76901210453,,0.93715568,0,,4683.00,21h29m00.90s,322.2537644,-58d50m10.13s,-58.8361466,91.29900000
38607,WASP-147 b,WASP-147,1,1,1,Transit,2018,0,4.60273000000,0.0549000000,1.11500000,0,G4,5702.00,23h56m45.96s,359.1915117,-22d09m11.63s,-22.1532316,436.09800000
38608,WASP-147 b,WASP-147,0,1,1,Transit,2018,0,4.60274981778,,1.04591647,0,,5909.00,23h56m45.96s,359.1915117,-22d09m11.63s,-22.1532316,436.09800000
38609,WASP-147 b,WASP-147,0,1,1,Transit,2018,0,4.60274400000,,,0,G4,5702.00,23h56m45.96s,359.1915117,-22d09m11.63s,-22.1532316,436.09800000
38610,WASP-147 b,WASP-147,0,1,1,Transit,2018,0,4.60274350000,,,0,,,23h56m45.96s,359.1915117,-22d09m11.63s,-22.1532316,436.09800000
38617,WASP-148 c,WASP-148,0,1,2,Radial Velocity,2020,0,34.52700000000,,,0,,5437.00,16h56m31.32s,254.1305022,+44d18m09.13s,44.3025361,246.35300000
38618,WASP-148 c,WASP-148,0,1,2,Radial Velocity,2020,0,34.51600000000,0.2101000000,,0,G,5460.00,16h56m31.32s,254.1305022,+44d18m09.13s,44.3025361,246.35300000
38619,WASP-148 c,WASP-148,1,1,2,Radial Velocity,2020,0,34.52400000000,0.2044000000,,0,,5555.00,16h56m31.32s,254.1305022,+44d18m09.13s,44.3025361,246.35300000
38620,WASP-149 b,WASP-149,0,1,1,Transit,2025,0,1.33282518275,,1.36682290,0,,5595.40,08h16m17.68s,124.0736810,-08d41m11.69s,-8.6865813,211.73000000
38621,WASP-149 b,WASP-149,1,1,1,Transit,2025,0,1.33281300000,0.0240000000,1.36000000,0,,5750.00,08h16m17.68s,124.0736810,-08d41m11.69s,-8.6865813,211.73000000
38622,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75206560000,0.0499000000,1.42800000,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38623,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75210000000,0.0499000000,1.37900000,0,F7,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38624,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,,,,0,,,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38625,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75209980000,,,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38626,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75209970000,,,0,,,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38627,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75209870000,,,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38628,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75209956000,,,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38629,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75209748000,0.0499000000,1.42800000,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38630,WASP-15 b,WASP-15,1,1,1,Transit,2009,0,3.75210000000,,1.41000000,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38631,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75206200000,,1.33260386,0,,6300.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38632,WASP-15 b,WASP-15,0,1,1,Transit,2009,0,3.75209748000,0.0516500000,1.40800000,0,,6405.00,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.09100000
38633,WASP-150 b,WASP-150,0,1,1,Transit,2020,0,5.64420720000,,,0,F8,6218.00,17h37m03.12s,264.2630197,+53d01m16.59s,53.0212751,527.99500000
38634,WASP-150 b,WASP-150,1,1,1,Transit,2020,0,5.64420700000,0.0694000000,1.07000000,0,F8,6218.00,17h37m03.12s,264.2630197,+53d01m16.59s,53.0212751,527.99500000
38635,WASP-150 b,WASP-150,0,1,1,Transit,2020,0,5.64421124175,,1.02117131,0,,6310.00,17h37m03.12s,264.2630197,+53d01m16.59s,53.0212751,527.99500000
38636,WASP-151 b,WASP-151,0,1,1,Transit,2017,0,4.53346998242,,1.17956337,0,,5846.00,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,453.09900000
38637,WASP-151 b,WASP-151,1,1,1,Transit,2017,0,4.53347750000,0.0550000000,1.18700000,0,,,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,453.09900000
38638,WASP-151 b,WASP-151,0,1,1,Transit,2017,0,4.53346820000,,,0,G1,5871.00,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,453.09900000
38639,WASP-151 b,WASP-151,0,1,1,Transit,2017,0,4.53346860000,,,0,,,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,453.09900000
38640,WASP-151 b,WASP-151,0,1,1,Transit,2017,0,4.53347100000,0.0550000000,1.13000000,0,G1,5871.00,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,453.09900000
38641,WASP-153 b,WASP-153,0,1,1,Transit,2017,0,3.33261886913,,1.39530156,0,,5768.20,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,610.17600000
38642,WASP-153 b,WASP-153,0,1,1,Transit,2017,0,3.33260900000,,,0,G0,5914.00,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,610.17600000
38643,WASP-153 b,WASP-153,0,1,1,Transit,2017,0,3.33260950000,,,0,,,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,610.17600000
38644,WASP-153 b,WASP-153,0,1,1,Transit,2017,0,3.33260830000,,,0,G0,5914.00,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,610.17600000
38645,WASP-153 b,WASP-153,1,1,1,Transit,2017,0,3.33260900000,0.0480000000,1.55000000,0,G0,5914.00,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,610.17600000
38646,WASP-153 b,WASP-153,0,1,1,Transit,2017,0,3.33260990000,,,0,G0,5914.00,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,610.17600000
38647,WASP-154 b,WASP-154,0,1,1,Transit,2025,0,3.81236140000,,0.98880534,0,,4780.00,21h50m52.60s,327.7191734,-08d38m09.40s,-8.6359458,215.50100000
38648,WASP-154 b,WASP-154,1,1,1,Transit,2025,0,3.81167800000,0.0440000000,0.96000000,0,,4774.00,21h50m52.60s,327.7191734,-08d38m09.40s,-8.6359458,215.50100000
38649,WASP-155 b,WASP-155,1,1,1,Transit,2025,0,3.11041300000,0.0430000000,1.20000000,0,,5660.00,23h11m55.13s,347.9797230,+33d02m51.41s,33.0476125,399.63000000
38650,WASP-155 b,WASP-155,0,1,1,Transit,2025,0,3.11067510000,,1.19712045,0,,5660.50,23h11m55.13s,347.9797230,+33d02m51.41s,33.0476125,399.63000000
38651,WASP-156 b,WASP-156,0,1,1,Transit,2017,0,3.83616900000,0.0453000000,0.51000000,0,K3,4910.00,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38652,WASP-156 b,WASP-156,0,1,1,Transit,2017,0,3.83616720000,,,0,K3,4910.00,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38653,WASP-156 b,WASP-156,0,1,1,Transit,2017,0,3.83616488000,,,0,K3,4910.00,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38654,WASP-156 b,WASP-156,0,1,1,Transit,2017,0,3.83616460000,,,0,,,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38655,WASP-156 b,WASP-156,1,1,1,Transit,2017,0,3.83616230000,0.0458000000,0.53778558,0,,4987.00,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38656,WASP-156 b,WASP-156,0,1,1,Transit,2017,0,3.83616232984,,0.55642817,0,,4910.00,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38657,WASP-156 b,WASP-156,0,1,1,Transit,2017,0,3.83616320000,,,0,K3,4910.00,02h11m07.70s,32.7820850,+02d25m05.50s,2.4181937,122.06600000
38658,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95160500000,,,0,G2 V,5838.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38659,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95162600000,,0.96071162,0,,5773.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38660,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95200000000,,,0,,5753.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38661,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95162300000,,1.07000000,0,,,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38662,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95162050000,0.0529000000,1.06500000,0,G2 V,5838.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38663,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95161588000,,,0,G2 V,5838.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38664,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95169560000,,,0,,5753.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38665,WASP-157 b,WASP-157,1,1,1,Transit,2016,0,3.95162300000,0.0499000000,0.99830493,0,,5772.00,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38666,WASP-157 b,WASP-157,0,1,1,Transit,2016,0,3.95162830000,,1.05400000,0,,,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,334.03700000
38667,WASP-158 b,WASP-158,0,1,1,Transit,2018,0,3.65633080000,,,0,F6 V,6350.00,00h16m35.12s,4.1463468,-10d58m35.12s,-10.9764226,524.99300000
38668,WASP-158 b,WASP-158,1,1,1,Transit,2018,0,3.65633300000,0.0517000000,1.07000000,0,F6 V,6350.00,00h16m35.12s,4.1463468,-10d58m35.12s,-10.9764226,524.99300000
38669,WASP-158 b,WASP-158,0,1,1,Transit,2018,0,3.65688000000,,1.14221804,0,,6239.00,00h16m35.12s,4.1463468,-10d58m35.12s,-10.9764226,524.99300000
38670,WASP-159 b,WASP-159,1,1,1,Transit,2018,0,3.84040100000,0.0538000000,1.38000000,0,F9,6120.00,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.38300000
38671,WASP-159 b,WASP-159,0,1,1,Transit,2018,0,3.84040080000,,,0,F9,6120.00,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.38300000
38672,WASP-159 b,WASP-159,0,1,1,Transit,2018,0,3.84043190000,,1.10120629,0,,5909.00,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.38300000
38673,WASP-159 b,WASP-159,0,1,1,Transit,2018,0,3.84042130000,,,0,F9,6120.00,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.38300000
38674,WASP-159 b,WASP-159,0,1,1,Transit,2018,0,3.84041850000,,,0,,,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.38300000
38675,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11859800000,,,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38676,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11860680000,0.0415000000,1.21800000,0,,5630.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38677,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11860680000,0.0422000000,1.00800000,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38678,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11860349000,,,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38679,WASP-16 b,WASP-16,1,1,1,Transit,2009,0,3.11860000000,,1.22000000,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38680,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11860090000,0.0421000000,1.00800000,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38681,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,,,,0,,,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38682,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,,,,0,,,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38683,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11860355000,,,0,,,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38684,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11860370000,,,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38685,WASP-16 b,WASP-16,0,1,1,Transit,2009,0,3.11853600000,,1.05782357,0,,5700.00,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,194.13400000
38686,WASP-160 B b,WASP-160 B,0,2,1,Transit,2018,0,3.76849254000,,,0,K0 V,5298.00,05h50m43.09s,87.6795610,-27d37m23.96s,-27.6233218,288.32600000
38687,WASP-160 B b,WASP-160 B,0,2,1,Transit,2018,0,3.76849810000,,1.11937921,0,,5160.00,05h50m43.09s,87.6795610,-27d37m23.96s,-27.6233218,288.32600000
38688,WASP-160 B b,WASP-160 B,1,2,1,Transit,2018,0,3.76849520000,0.0452000000,1.09000000,0,K0 V,5298.00,05h50m43.09s,87.6795610,-27d37m23.96s,-27.6233218,288.32600000
38689,WASP-160 B b,WASP-160 B,0,2,1,Transit,2018,0,3.76849530000,,,0,,,05h50m43.09s,87.6795610,-27d37m23.96s,-27.6233218,288.32600000
38690,WASP-161 b,WASP-161,0,1,1,Transit,2018,0,5.40535200000,,,0,,,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,343.08000000
38691,WASP-161 b,WASP-161,0,1,1,Transit,2018,0,5.40604250000,,,0,,6400.00,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,343.08000000
38692,WASP-161 b,WASP-161,0,1,1,Transit,2018,0,5.40535830000,,1.19758436,0,,6410.00,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,343.08000000
38693,WASP-161 b,WASP-161,0,1,1,Transit,2018,0,5.40562020000,,,0,,6400.00,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,343.08000000
38694,WASP-161 b,WASP-161,1,1,1,Transit,2018,0,5.40604250000,0.0673000000,1.14300000,0,,6400.00,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,343.08000000
38695,WASP-162 b,WASP-162,0,1,1,Transit,2018,0,9.62466470000,,,0,K0,5300.00,11h13m10.30s,168.2929079,-17d39m28.01s,-17.6577794,310.84100000
38696,WASP-162 b,WASP-162,0,1,1,Transit,2018,0,9.62466470000,,,0,,,11h13m10.30s,168.2929079,-17d39m28.01s,-17.6577794,310.84100000
38697,WASP-162 b,WASP-162,1,1,1,Transit,2018,0,9.62468000000,0.0871000000,1.00000000,0,K0,5300.00,11h13m10.30s,168.2929079,-17d39m28.01s,-17.6577794,310.84100000
38698,WASP-162 b,WASP-162,0,1,1,Transit,2018,0,9.62466650000,,1.09895809,0,,5473.00,11h13m10.30s,168.2929079,-17d39m28.01s,-17.6577794,310.84100000
38699,WASP-163 b,WASP-163,1,1,1,Transit,2018,0,1.60968840000,0.0266000000,1.20200000,0,,5500.00,17h06m09.01s,256.5375549,-10d24m46.83s,-10.4130071,261.38600000
38700,WASP-163 b,WASP-163,0,1,1,Transit,2018,0,1.60968735876,,1.32180038,0,,6472.00,17h06m09.01s,256.5375549,-10d24m46.83s,-10.4130071,261.38600000
38701,WASP-164 b,WASP-164,0,1,1,Transit,2018,0,1.77711087925,,1.15161796,0,,5627.00,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,327.50600000
38702,WASP-164 b,WASP-164,0,1,1,Transit,2018,0,1.77713687000,,,0,G2 V,5806.00,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,327.50600000
38703,WASP-164 b,WASP-164,0,1,1,Transit,2018,0,1.77713739000,,,0,,,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,327.50600000
38704,WASP-164 b,WASP-164,1,1,1,Transit,2018,0,1.77712550000,0.0281800000,1.12800000,0,G2 V,5806.00,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,327.50600000
38705,WASP-164 b,WASP-164,0,1,1,Transit,2018,0,1.77713630000,,,0,G2 V,5806.00,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,327.50600000
38706,WASP-165 b,WASP-165,1,1,1,Transit,2018,0,3.46550900000,0.0482300000,1.26000000,0,G6,5599.00,23h50m19.36s,357.5806472,-17d04m39.34s,-17.0775947,602.23600000
38707,WASP-165 b,WASP-165,0,1,1,Transit,2018,0,3.46550550000,,,0,,,23h50m19.36s,357.5806472,-17d04m39.34s,-17.0775947,602.23600000
38708,WASP-165 b,WASP-165,0,1,1,Transit,2018,0,3.46549525168,,1.27376599,0,,5570.30,23h50m19.36s,357.5806472,-17d04m39.34s,-17.0775947,602.23600000
38709,WASP-165 b,WASP-165,0,1,1,Transit,2018,0,3.46550640000,,,0,G6,5599.00,23h50m19.36s,357.5806472,-17d04m39.34s,-17.0775947,602.23600000
38710,WASP-166 b,WASP-166,0,1,1,Transit,2019,0,5.44353540000,,0.65147940,0,,6313.00,09h39m30.03s,144.8751047,-20d58m56.71s,-20.9824191,114.17300000
38711,WASP-166 b,WASP-166,0,1,1,Transit,2019,0,5.44354020000,,,0,F9,6050.00,09h39m30.03s,144.8751047,-20d58m56.71s,-20.9824191,114.17300000
38712,WASP-166 b,WASP-166,1,1,1,Transit,2019,0,5.44354000000,0.0641000000,0.63000000,0,F9 V,6050.00,09h39m30.03s,144.8751047,-20d58m56.71s,-20.9824191,114.17300000
38713,WASP-166 b,WASP-166,0,1,1,Transit,2019,0,5.44354230000,,,0,F9 V,6050.00,09h39m30.03s,144.8751047,-20d58m56.71s,-20.9824191,114.17300000
38714,WASP-166 b,WASP-166,0,1,1,Transit,2019,0,5.44353970000,,,0,F9 V,6050.00,09h39m30.03s,144.8751047,-20d58m56.71s,-20.9824191,114.17300000
38715,WASP-167 b,WASP-167,0,1,1,Transit,2017,0,2.02195934000,,,0,,,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,423.55200000
38716,WASP-167 b,WASP-167,1,1,1,Transit,2017,0,2.02195960000,0.0365000000,1.58000000,0,F1 V,7000.00,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,423.55200000
38717,WASP-167 b,WASP-167,0,1,1,Transit,2017,0,2.02195700000,,,0,F1 V,7000.00,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,423.55200000
38718,WASP-167 b,WASP-167,0,1,1,Transit,2017,0,2.02195830000,,1.79809392,0,,7000.00,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,423.55200000
38719,WASP-167 b,WASP-167,0,1,1,Transit,2017,0,2.02195933000,,,0,F1 V,7000.00,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,423.55200000
38720,WASP-167 b,WASP-167,0,1,1,Transit,2017,0,2.02195960000,,,0,F1 V,7000.00,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,423.55200000
38721,WASP-168 b,WASP-168,0,2,1,Transit,2018,0,4.15365790000,,,0,,,06h26m58.71s,96.7446427,-46d49m16.91s,-46.8213635,303.94100000
38722,WASP-168 b,WASP-168,1,2,1,Transit,2018,0,4.15365800000,0.0519000000,1.50000000,0,F9 V,6000.00,06h26m58.71s,96.7446427,-46d49m16.91s,-46.8213635,303.94100000
38723,WASP-168 b,WASP-168,0,2,1,Transit,2018,0,4.15366240000,,1.13832830,0,,5818.80,06h26m58.71s,96.7446427,-46d49m16.91s,-46.8213635,303.94100000
38724,WASP-168 b,WASP-168,0,2,1,Transit,2018,0,4.15365730000,,,0,F9 V,6000.00,06h26m58.71s,96.7446427,-46d49m16.91s,-46.8213635,303.94100000
38725,WASP-169 b,WASP-169,0,1,1,Transit,2019,0,5.61142370000,,,0,,,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,627.06600000
38726,WASP-169 b,WASP-169,1,1,1,Transit,2019,0,5.61141180000,0.0681000000,1.30400000,0,F8,6110.00,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,627.06600000
38727,WASP-169 b,WASP-169,0,1,1,Transit,2019,0,5.61077370946,,1.63887993,0,,6013.50,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,627.06600000
38728,WASP-169 b,WASP-169,0,1,1,Transit,2019,0,5.61141180000,,,0,F8,6110.00,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,627.06600000
38729,WASP-169 b,WASP-169,0,1,1,Transit,2019,0,5.61142060000,,,0,F8,6110.00,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,627.06600000
38730,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73543000000,,,0,,6550.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38731,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73543300000,0.0500000000,1.98600000,0,F4,6650.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38732,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,,,1.71000000,0,,6548.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38733,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73543800000,0.0513000000,1.74700000,0,,,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38734,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,,,,0,,6548.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38735,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73543800000,0.0515000000,1.99100000,0,,6650.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38736,WASP-17 b,WASP-17,1,1,1,Transit,2009,0,3.73543000000,,1.87000000,0,,6550.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38737,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73548546000,,,0,,6550.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38738,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73548545000,,,0,,6550.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38739,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73548260000,,,0,,,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38740,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73548380000,,1.89415082,0,,6650.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38741,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73544170000,0.0510000000,1.74000000,0,,6550.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38742,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73000000000,,1.89000000,0,,6548.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38743,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73548450000,0.0512500000,1.93200000,0,,,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38744,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,,,,0,,,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38745,WASP-17 b,WASP-17,0,1,1,Transit,2009,0,3.73548450000,0.0515100000,1.99100000,0,,6650.00,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,405.90800000
38746,WASP-170 b,WASP-170,0,1,1,Transit,2018,0,2.34477810000,,,0,,,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,305.60300000
38747,WASP-170 b,WASP-170,0,1,1,Transit,2018,0,2.34477786000,,,0,,5600.00,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,305.60300000
38748,WASP-170 b,WASP-170,0,1,1,Transit,2018,0,2.34477520000,,1.19981472,0,,5515.00,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,305.60300000
38749,WASP-170 b,WASP-170,1,1,1,Transit,2018,0,2.34478022000,0.0337000000,1.09600000,0,,5600.00,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,305.60300000
38750,WASP-171 b,WASP-171,1,1,1,Transit,2019,0,3.81862440000,0.0504000000,0.98000000,0,G0,5965.00,11h27m22.81s,171.8450533,-44d05m19.33s,-44.0887035,757.84000000
38751,WASP-171 b,WASP-171,0,1,1,Transit,2019,0,3.81862580000,,,0,,,11h27m22.81s,171.8450533,-44d05m19.33s,-44.0887035,757.84000000
38752,WASP-171 b,WASP-171,0,1,1,Transit,2019,0,3.81862760000,,1.01480235,0,,6090.00,11h27m22.81s,171.8450533,-44d05m19.33s,-44.0887035,757.84000000
38753,WASP-172 b,WASP-172,0,1,1,Transit,2018,0,5.47743300000,,1.57000000,0,,6900.00,13h17m44.10s,199.4337420,-47d14m15.27s,-47.2375748,538.11000000
